,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
351,2015-06-09,245500,258000,244500,251500,255168,10.21,11.46,1
352,2015-06-10,254500,259000,253000,256500,236626,10.21,11.46,1
353,2015-06-11,257500,262500,254000,262500,281939,10.21,11.46,1
354,2015-06-12,259000,261000,255000,257000,182411,10.21,11.46,1
355,2015-06-15,257000,261000,254500,256500,95631,10.21,11.46,1
356,2015-06-16,253000,262000,249500,257000,281288,10.21,11.46,1
357,2015-06-17,254500,261500,253000,254500,195378,10.21,11.46,1
358,2015-06-18,255000,257000,253500,255000,103147,10.21,11.46,1
359,2015-06-19,254500,258500,253500,254000,132455,10.21,11.46,1
360,2015-06-22,254000,259000,249000,249000,144331,10.21,11.46,1
361,2015-06-23,247500,257000,245500,256000,169973,10.21,11.46,1
362,2015-06-24,255500,260000,253500,257500,89220,10.21,11.46,1
363,2015-06-25,257500,259500,254500,254500,104884,10.21,11.46,1
364,2015-06-26,254000,255500,250500,250500,128847,10.21,11.46,1
365,2015-06-29,247500,252000,247000,247000,99408,10.21,11.46,1
366,2015-06-30,247000,252500,246500,250000,139115,10.21,11.46,1
367,2015-07-01,247000,250500,246000,247500,95766,10.21,11.46,1
368,2015-07-02,247000,247500,242500,242500,203540,10.21,11.46,1
369,2015-07-03,243000,246000,241000,242000,114574,10.21,11.46,1
370,2015-07-06,240000,245500,240000,240500,144647,10.21,11.46,1
371,2015-07-07,243000,255000,241500,252500,302454,10.21,11.46,1
372,2015-07-08,253500,256000,249000,250000,205288,10.21,11.46,1
373,2015-07-09,248000,256000,245000,251500,194976,10.21,11.46,1
374,2015-07-10,251500,257500,251000,256000,183212,10.21,11.46,1
375,2015-07-13,256000,257000,253000,257000,112386,10.21,11.46,1
376,2015-07-14,254500,256500,252500,253500,156725,10.21,11.46,1
377,2015-07-15,255000,255500,251500,255000,75868,10.21,11.46,1
378,2015-07-16,253500,254500,249000,250500,92682,10.21,11.46,1
379,2015-07-17,249500,253000,249000,252500,69975,10.21,11.46,1
380,2015-07-20,251000,252000,247500,250000,73746,10.21,11.46,1
381,2015-07-21,248000,249000,242000,244000,225898,10.21,11.46,1
382,2015-07-22,243500,245000,241000,241000,169031,10.21,11.46,1
383,2015-07-23,243000,243000,240500,241000,90768,10.21,11.46,1
384,2015-07-24,242500,243500,239500,240500,160648,10.21,11.46,1
385,2015-07-27,238000,240000,237000,237000,161860,10.21,11.46,1
386,2015-07-28,239000,246500,238000,244500,193769,10.21,11.46,1
387,2015-07-29,243000,250000,242000,250000,150602,10.21,11.46,1
388,2015-07-30,247500,251500,239500,245000,176387,10.21,11.46,1
389,2015-07-31,242000,249500,241000,249500,209237,10.21,11.46,1
390,2015-08-03,252000,258500,250000,258000,235750,10.21,11.46,1
391,2015-08-04,258000,258000,252500,255500,114132,10.21,11.46,1
392,2015-08-05,250500,254000,248000,249500,172163,10.21,11.46,1
393,2015-08-06,250000,255500,242000,244000,246658,10.21,11.46,1
394,2015-08-07,240500,243000,240500,242500,107949,10.21,11.46,1
395,2015-08-10,242000,247500,242000,246000,99019,10.21,11.46,1
396,2015-08-11,249000,255500,247500,254000,207522,10.21,11.46,1
397,2015-08-12,254000,254500,246500,253000,166182,10.21,11.46,1
398,2015-08-13,252500,253000,246500,249500,92510,10.21,11.46,1
399,2015-08-17,247500,253000,247500,251500,157444,10.21,11.46,1
400,2015-08-18,253000,257500,250500,253500,166885,10.21,11.46,1
401,2015-08-19,260000,260000,254000,257000,363005,10.21,11.46,1
402,2015-08-20,258000,259000,248500,258000,215652,10.21,11.46,1
403,2015-08-21,258500,260000,251000,254000,328692,10.21,11.46,1
404,2015-08-24,258000,258500,245000,247500,324388,10.21,11.46,1
405,2015-08-25,242000,243500,237500,238500,366216,10.21,11.46,1
406,2015-08-26,238500,240500,236000,238000,336251,10.21,11.46,1
407,2015-08-27,240000,243500,239000,241500,304573,10.21,11.46,1
408,2015-08-28,243000,244500,241000,243000,170725,10.21,11.46,1
409,2015-08-31,242500,248000,241500,244000,209541,10.21,11.46,1
410,2015-09-01,243000,245000,239000,243000,142950,10.21,11.46,1
411,2015-09-02,241000,248000,240500,246000,229945,10.21,11.46,1
412,2015-09-03,245000,246500,243500,246500,127200,10.21,11.46,1
413,2015-09-04,244500,247000,243500,246000,113322,10.21,11.46,1
